Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Hellhound Cuffs,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Ascended Gladius of Glory,Chyrus's Crest of Hope,Tabard of the Lightbringer,33534338
Wing Commander's Helmet,Trailspinner Pendant,Prankster's Pauldrons,,Rampaging Giant's Chestplate,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Ascended,195233477
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Sinful Gladiator's Plate Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Overwhelming Power Crystal,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Encrusted Canopic Lid,,225713693
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Hyperlight Band,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Meditation's Muse,Elysian Sentinel's Aegis,Renowned Guild Tabard,175247733
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Stylish Black Shirt,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,Renowned Guild Tabard,194150373
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Commander's Ring,Shadowghast Ring,Splintered Heart of Al'ar,Anima Field Emitter,Cloak of Enveloping Manifestations,Sinsmasher,Encrusted Canopic Lid,,194457552
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Selfless Collector's Legguards,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Entwined Gorger Tendril,Darkmoon Deck: Indomitable,Bargast's Leash,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Kudebeh's Remarkable Targe,,166595903
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Pulsating Stoneheart,Drape of Twisted Loyalties,Axe of the Deadgrove,Sylvan Whiteshield,Tabard of the Explorer,90736280
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Anima Field Emitter,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,112998208
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Valinor's Ground Pounders,Selfless Collector's Wristguards,Fleshfused Crushers,Fleshfused Circle,Death God's Signet,Anima Field Emitter,Pulsating Stoneheart,Mantle of Manifest Sins,Supercollider,Barricade of the Endless Empire,Orgrimmar Tabard,163757505
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Ring of Perpetual Conflict,Signet of the False Accuser,Decanter of Anima-Charged Winds,Anima Field Emitter,Grim-Veiled Cape,Sophisticated Bonecracker,Sinful Gladiator's Guard,,246126056
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Gorgeous Blouse,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,Army of the Light Tabard,127593735
Darkfrost Helmet,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Viscera of Coalesced Hatred,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Wyrmrest Accord,159224037
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Red Linen Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Gluttonous Spike,Cowled Batwing Cloak,Xandria's Kopis of Courage,Sinful Gladiator's Guard,Renowned Guild Tabard,190255397
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Ritualist's Treasured Ring,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,Lightforged Tabard,169474145
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Binding of Warped Desires,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Sanguine Vintage,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Renowned Guild Tabard,153078382
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,157065923
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,162412748
Darkfrost Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Irradiated Undercoat,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Selfless Collector's Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,Nightfallen Tabard,157088194
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Valinor's Ground Pounders,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Shadowghast Ring,Bladedancer's Armor Kit,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,157737017
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Signet of the False Accuser,Stone Legion Heraldry,Macabre Sheet Music,Decadent Nathrian Shawl,Ascended Gladius of Glory,Acidslough Bulwark,Renowned Guild Tabard,100816104
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Stone Legion Heraldry,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,156107829
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Fleshfused Circle,Ritual Commander's Ring,Decanter of Anima-Charged Winds,Gluttonous Spike,Cowled Batwing Cloak,Sinful Gladiator's Hacker,Acidslough Bulwark,,111697314
Shadowghast Helm,Sinful Aspirant's Necklace,Pauldrons of Unleashed Pride,Stylish Black Shirt,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Fleshfused Circle,Blood-Spattered Scale,Gluttonous Spike,Sinful Gladiator's Drape,Supercollider,Barricade of the Endless Empire,Gilneas Tabard,25277567
Darkfrost Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Irradiated Undercoat,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Shadowghast Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Fleshfused Crushers,Hyperlight Band,Twisted Witherroot Band,Darkmoon Deck: Indomitable,Gluttonous Spike,Drape of Twisted Loyalties,Stoneguardian's Morningstar,Waylight Defender,Tabard of the 7th Legion,93167704
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Shadowghast Ring,Inscrutable Quantum Device,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Silvermoon City Tabard,106403243
Wrathbark Greathelm,Azure-Venom Choker,Vile Butcher's Pauldrons,Wound Dressing,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Shadowghast Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Anima Field Emitter,Stone Legion Heraldry,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Court of Harvesters Tabard,177120717
Sinful Gladiator's Plate Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Precious' Ribbon,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Valinor's Ground Pounders,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Shadowghast Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Crest of the Legionnaire General,Engorged Worm Smasher,Barricade of the Endless Empire,Argent Crusader's Tabard,139160288
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Fleshfused Circle,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Chyrus's Crest of Hope,,147815072
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Precious' Ribbon,Unbreakable Chestguard,Stonebark Girdle,Legplates of Unholy Frenzy,Muckwallow Stompers,Flamewatch Armguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Sinful Aspirant's Insignia of Alacrity,Sanguine Vintage,Dealer Xy'exa's Cape,Supercollider,Chyrus's Crest of Hope,,59996035
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Ascended,187835499
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Darkmoon Deck: Voracity,Slimy Consumptive Organ,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Army of the Light Tabard,153395344
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Honorbound,139217921
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Slimy Consumptive Organ,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,158006360
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Tuxedo Shirt,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Band of the Risen Bonelord,Fleshfused Circle,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Builwark of the Stone Legion,Court of Harvesters Tabard,164754611
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Last Season's Shirt,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Sinful Aspirant's Relentless Brooch,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Tabard of the Lightbringer,155554810
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,163710797
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Tharatos' Charred Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Bladedancer's Armor Kit,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,154412126
Plague Handler's Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Dreadfire Vessel,Splintered Heart of Al'ar,Grim-Veiled Cape,Xandria's Kopis of Courage,Acidslough Bulwark,Tabard of Brute Force,68759686
Wrathbark Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Ritual Commander's Ring,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sinful Gladiator's Guard,Tabard of the Lightbringer,119309644
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Blood-Spattered Scale,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,,187023840
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Brown Linen Shirt,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Lightbringer,154232407
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Bloodoath Signet,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,172088280
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Ritual Bone Band,Slimy Consumptive Organ,Pulsating Stoneheart,Sinful Gladiator's Drape,Axe of the Deadgrove,Acidslough Bulwark,,162806837
Casque of the Path,Sin Stained Pendant,Shadowghast Pauldrons,Captain Sanders' Shirt,Breastplate of Brutal Dissonance,Binding of Warped Desires,Selfless Collector's Legguards,Selfless Collector's Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Ritual Bone Band,Pulsating Stoneheart,Inscrutable Quantum Device,Mantle of Manifest Sins,Sinsmasher,Chyrus's Crest of Hope,Tabard of the Ascended,171630364
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Elysian Sentinel's Aegis,Argent Crusader's Tabard,24710459
Shadowghast Helm,Muckformed Chain Choker,Prankster's Pauldrons,Captain Sanders' Shirt,Chestplate of the March Warden,Stonebark Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Twisted Witherroot Band,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,,164710596
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Slimy Consumptive Organ,Mantle of Manifest Sins,Engorged Worm Smasher,Sinful Gladiator's Guard,Competitor's Tabard,157038729
Wing Commander's Helmet,Reinforced High Collar,Epaulettes of Overwhelming Force,Antiseptic-Soaked Dressing,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Shadowghast Sabatons,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Wakener's Frond,Grim Codex,Crest of the Legionnaire General,Gorestained Cleaver,Sinful Gladiator's Redoubt,Darnassus Tabard,149997292
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Blue Lumberjack Shirt,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Death God's Signet,Arachnid Cipher Ring,Memory of Past Sins,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Supercollider,Barricade of the Endless Empire,Tabard of the Lightbringer,150489619
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Sapsteel Breastplate,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Band of the Risen Bonelord,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Encrusted Canopic Lid,Illustrious Guild Tabard,154690817
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Orange Mageweave Shirt,Abdominal Securing Chestguard,Fused Bone Greatbelt,Stonewrought Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Hyperlight Band,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,Lightforged Tabard,154761921
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Gorgeous Blouse,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Engorged Worm Smasher,Waylight Defender,Tabard of the Scarlet Crusade,93530824
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Stonewrought Armplates,Guilewind Stone Talons,Ritualist's Treasured Ring,Ritual Commander's Ring,Gluttonous Spike,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Stormwind Tabard,191747184
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Hyperlight Band,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,,158218879
Shadowghast Helm,Trailspinner Pendant,Selfless Collector's Spaulders,Golden Filigreed Shirt,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Bloodoath Signet,Slimy Consumptive Organ,Pulsating Stoneheart,Blighted Margrave's Cloak,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Ascended,131840387
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Death God's Signet,Bloodoath Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,147510448
Diadem of Imperious Desire,Trailspinner Pendant,Shieldguard's Shoulderplates,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Macabre Sheet Music,Bargast's Leash,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,240394878
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Bracers of the Tenebrous Retinue,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Duskwarder Scimitar,Encrusted Canopic Lid,,197478109
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,161166557
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Grim Codex,Inscrutable Quantum Device,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,104611503
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Tailored Officer's Shirt,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Sylvan Whiteshield,Tabard of the Achiever,107840220
