Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Sinful Gladiator's Plate Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Wargreaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Sinful Aspirant's Signet,Ritual Bone Band,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Argent Crusader's Tabard,177201981,Wraps of the Blood-Soaked Brawler
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Splintered Heart of Al'ar,Gluttonous Spike,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,174048729,
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Shieldguard's Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ardent Sunstar Signet,Twisted Witherroot Band,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,,176455119,
Darkfrost Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Overwhelming Power Crystal,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,,210014640,
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Fleshfused Crushers,Band of the Risen Bonelord,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Lightbringer,176644890,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Punishing Loop,Ardent Sunstar Signet,Viscera of Coalesced Hatred,Bladedancer's Armor Kit,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Encrusted Canopic Lid,,209849055,
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Shadowghast Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,209552371,Brown Linen Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Signet of the False Accuser,Death God's Signet,Sanguine Vintage,Blood-Spattered Scale,Decadent Nathrian Shawl,Engorged Worm Smasher,Barricade of the Endless Empire,Stormwind Tabard,166768405,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Signet of the False Accuser,Ardent Sunstar Signet,Blood-Spattered Scale,Gluttonous Spike,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,,196175533,
Shadowghast Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,,155352004,White Linen Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Acidslough Bulwark,,183013498,
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Inscrutable Quantum Device,Pulsating Stoneheart,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Guard,Stormwind Tabard,243291332,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,,176424639,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Fleshfused Circle,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Highmountain Tribe,82386110,
Darkfrost Helmet,Sinful Gladiator's Necklace,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Acidslough Bulwark,Illustrious Guild Tabard,109368518,
Diadem of Imperious Desire,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Unfaltering Armguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Splintered Heart of Al'ar,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Builwark of the Stone Legion,,153864983,
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Ritualist's Treasured Ring,Arachnid Cipher Ring,Splintered Heart of Al'ar,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Stonewrought Gargoyles Barrier,,171538124,White Tuxedo Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Bloodoath Signet,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,242363131,Precious' Ribbon
Wrathbark Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Muckwallow Stompers,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Shadowghast Ring,Death God's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,217146555,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Inscrutable Quantum Device,Sinful Aspirant's Insignia of Alacrity,Dealer Xy'exa's Cape,Sinsmasher,Sinful Gladiator's Guard,,165287936,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Dredge-Giant's Warshield,Tabard of the Wild Hunt,122084915,Sleeveless T-Shirt
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Sinful Gladiator's Ring,Gluttonous Spike,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,154395030,Antiseptic-Soaked Dressing
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Sinful Aspirant's Relentless Brooch,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Tabard of the Lightbringer,155554810,Last Season's Shirt
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Sinful Aspirant's Ring,Stone Legion Heraldry,Hymnal of the Path,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Shado-Pan Assault Tabard,78851325,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,,112893615,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Bloodoath Signet,Hyperlight Band,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,155318483,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Ardent Sunstar Signet,Splintered Heart of Al'ar,Anima Field Emitter,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Sinful Gladiator's Guard,,97512289,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Shadowghast Sabatons,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Death God's Signet,Entwined Gorger Tendril,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Axe of the Deadgrove,Builwark of the Stone Legion,Army of the Light Tabard,169471389,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ritual Commander's Ring,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Viscera of Coalesced Hatred,Decadent Nathrian Shawl,Gorestained Cleaver,Elysian Sentinel's Aegis,,68858661,White Swashbuckler's Shirt
Wing Commander's Helmet,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Warboots of Ruthless Conviction,Hellhound Cuffs,Colossal Plate Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Stone Legion Heraldry,Blood-Spattered Scale,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,123450366,Artisan Officer's Shirt
Sinful Aspirant's Plate Helm,Sinful Gladiator's Amulet,Prankster's Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Hellhound Cuffs,Colossal Plate Gauntlets,Shadowghast Ring,Hyperlight Band,Sinful Aspirant's Medallion,Sinful Gladiator's Insignia of Alacrity,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,154192014,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Death God's Signet,Viscera of Coalesced Hatred,Gluttonous Spike,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,146304810,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,226355394,Fashionable Undershirt
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Macabre Sheet Music,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,Frostwolf Battle Tabard,155675651,White Swashbuckler's Shirt
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,155917952,
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Commander's Ring,Signet of the False Accuser,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,209872256,Scarlet Filigreed Shirt
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Guilewind Stone Talons,Arachnid Cipher Ring,Fleshfused Circle,Grim Codex,Gluttonous Spike,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,155191902,
Darkfrost Helmet,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Aspirant's Plate Gauntlets,Shadowghast Ring,Ritual Bone Band,Anima Field Emitter,Blood-Spattered Scale,Crest of the Legionnaire General,Engorged Worm Smasher,Encrusted Canopic Lid,,243762459,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Court of Harvesters Tabard,156196167,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Bloodoath Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Argent Crusader's Tabard,110828335,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Girdle,Sinful Gladiator's Plate Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,171896083,
Shadowghast Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Binding of Warped Desires,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Slimy Consumptive Organ,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Stormwind Tabard,137478706,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Death God's Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Scout's Tabard,137177891,Common Brown Shirt
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Shadowghast Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ritual Bone Band,Splintered Heart of Al'ar,Gluttonous Spike,Decadent Nathrian Shawl,Axe of the Deadgrove,Builwark of the Stone Legion,Court of Harvesters Tabard,88987312,Artisan Officer's Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Drape of Twisted Loyalties,Sinsmasher,Sinful Gladiator's Guard,Tabard of the Lightbringer,166754709,
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Overwhelming Power Crystal,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,Argent Crusader's Tabard,30076378,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritual Bone Band,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Lightforged Tabard,160013505,
Sinful Aspirant's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Hyperlight Band,Stitchflesh's Misplaced Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Supercollider,Encrusted Canopic Lid,Tabard of the Scarlet Crusade,183885727,
Dread Sentinel's Ebony Headgear,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Dread Sentinel's Ebony Grips,Death God's Signet,Ritual Bone Band,Anima Field Emitter,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,,95300108,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Bladedancer's Armor Kit,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,218895418,
Wing Commander's Helmet,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ritual Bone Band,Anima Field Emitter,Stone Legion Heraldry,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,85818897,
Diadem of Imperious Desire,Azure-Venom Choker,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Shadowghast Ring,Hyperlight Band,Splintered Heart of Al'ar,Anima Field Emitter,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Argent Crusader's Tabard,192769228,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,112284046,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Hardened Castle Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,165422020,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Bone Band,Slimy Consumptive Organ,Anima Field Emitter,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Encrusted Canopic Lid,,165389341,
Diadem of Imperious Desire,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Tharatos' Charred Chestplate,Shadowghast Waistguard,Shieldguard's Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Guilewind Stone Talons,Bloodoath Signet,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Chyrus's Crest of Hope,,152557344,
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Band of the Risen Bonelord,Ring of Perpetual Conflict,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Sinsmasher,Stonewrought Gargoyles Barrier,Guild Tabard,155366716,
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,172058002,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Signet of the False Accuser,Sanguine Vintage,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of Summer Flames,188155932,Irradiated Undercoat
