Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Sinful Aspirant's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Ritual Bone Band,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Shroud of the Penitent,Sinsmasher,Acidslough Bulwark,,149473225
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Bloodoath Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Gast's Cloak of Compression,Axe of the Deadgrove,Acidslough Bulwark,,168964259
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Bracers of the Tenebrous Retinue,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Duskwarder Scimitar,Encrusted Canopic Lid,,197478109
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Stylish Black Shirt,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Encrusted Canopic Lid,,96934379
Shadowghast Helm,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Dreadfire Vessel,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,Renowned Guild Tabard,117750486
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Entwined Gorger Tendril,Blood-Spattered Scale,Pulsating Stoneheart,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,Guild Tabard,197560836
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Fleshfused Circle,Ritual Bone Band,Bargast's Leash,Gluttonous Spike,Crest of the Legionnaire General,Ascended Gladius of Glory,Chyrus's Crest of Hope,,197141036
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Sinful Aspirant's Signet,Bloodoath Signet,Hymnal of the Path,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Bulwark,Tabard of the Waveblade Ankoan,209619877
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Death God's Signet,Ritual Bone Band,Viscera of Coalesced Hatred,Blood-Spattered Scale,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,,176081945
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Sinful Gladiator's Ring,Ritual Bone Band,Anima Field Emitter,Blood-Spattered Scale,Sinful Gladiator's Drape,Engorged Worm Smasher,Encrusted Canopic Lid,,160711211
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Hellhound Cuffs,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ardent Sunstar Signet,Splintered Heart of Al'ar,Stone Legion Heraldry,Decadent Nathrian Shawl,Engorged Worm Smasher,Encrusted Canopic Lid,,154847699
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,,76947846
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,226400871
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Ritual Commander's Ring,Death God's Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,,195998496
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Common White Shirt,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Stone Legion Heraldry,Anima Field Emitter,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Darkspear Tabard,164652338
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Commander's Ring,Signet of the False Accuser,Inscrutable Quantum Device,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,188133537
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Gormshell Greaves,Valinor's Ground Pounders,Vambraces of the Depraved Warden,Fleshfused Crushers,Arachnid Cipher Ring,Hyperlight Band,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,,172809122
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,Gray Woolen Shirt,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Sinful Gladiator's Ring,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Ascended Gladius of Glory,Barricade of the Endless Empire,Thunder Bluff Tabard,163855564
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Spare Meat Hook,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,158698541
Oversized Centurion Helm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Bone Band,Band of the Risen Bonelord,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,197422506
Darkfrost Helmet,Sinful Gladiator's Pendant,Shadowghast Pauldrons,Antiseptic-Soaked Dressing,Breastplate of Fatal Contrivances,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Sinful Gladiator's Band,Signet of the False Accuser,Slimy Consumptive Organ,Grim Codex,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Guild Tabard,186167344
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Mantle of Manifest Sins,Sophisticated Bonecracker,Sinful Gladiator's Guard,,170123188
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Blood-Spattered Scale,Pulsating Stoneheart,Cowled Batwing Cloak,Engorged Worm Smasher,Builwark of the Stone Legion,Court of Harvesters Tabard,150473117
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Shoulderblade Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Bloodoath Signet,Decanter of Anima-Charged Winds,Anima Field Emitter,Drape of Twisted Loyalties,Klontzas' Precise Pummeler,Acidslough Bulwark,,140130419
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Overwhelming Power Crystal,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,,140599113
Shadowghast Helm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Amber Filigreed Shirt,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Hyperlight Band,Fleshfused Circle,Gluttonous Spike,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,,109150169
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Bloodoath Signet,Ardent Sunstar Signet,Spare Meat Hook,Pulsating Stoneheart,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,,172720361
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Sapsteel Sabatons,Hellhound Cuffs,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,,164489209
Sinful Aspirant's Plate Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Shoulders,Artisan Officer's Shirt,Sinful Gladiator's Plate Chestplate,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Signet,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Relentless Brooch,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Redoubt,Tabard of the Lightbringer,131473848
Shadowghast Helm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Renowned Guild Tabard,193742684
Wrathbark Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Sightless Mantle,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gilded Steel Legplates,Dynamo Doomstompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Death God's Signet,Fleshfused Circle,Gluttonous Spike,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Acidslough Bulwark,Warden's Tabard,108726073
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Most Regal Signet of Sire Denathrius,Ardent Sunstar Signet,Decanter of Anima-Charged Winds,Bargast's Leash,Dealer Xy'exa's Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of the Lightbringer,73066825
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Fashionable Undershirt,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,127645662
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Ritual Bone Band,Blood-Spattered Scale,Slimy Consumptive Organ,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Dark Iron,156241902
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Band,Inscrutable Quantum Device,Macabre Sheet Music,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Sinful Gladiator's Guard,Tabard of Summer Skies,130301630
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Formal White Shirt,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,140013807
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Selis' Silk Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Signet of the False Accuser,Bloodoath Signet,Overwhelming Power Crystal,Splintered Heart of Al'ar,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,185544457
Wrathbark Greathelm,Azure-Venom Choker,Sinful Gladiator's Plate Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Stone Legion Heraldry,Splintered Heart of Al'ar,Cowled Batwing Cloak,Meditation's Muse,Elysian Sentinel's Aegis,Bilgewater Cartel Tabard,20510895
Shadowghast Helm,Muckformed Chain Choker,Vile Butcher's Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Sylvan Whiteshield,,174632438
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Argent Crusade,173149781
Shieldguard's Greathelm,Trailspinner Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Legplates of Unholy Frenzy,Muckwallow Stompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Entwined Gorger Tendril,Spare Meat Hook,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Zandalari,176066060
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Hyperlight Band,Slimy Consumptive Organ,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sinsmasher,Barricade of the Endless Empire,Thunder Bluff Tabard,174967688
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Valinor's Ground Pounders,Pit Fighter's Wristguards,Fleshfused Crushers,Fleshfused Circle,Twisted Witherroot Band,Anima Field Emitter,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,166196072
Conqueror's Aegis Faceguard,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Saronite Plated Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Hardened Castle Crushers,Shadowghast Ring,Band of the Risen Bonelord,Inscrutable Quantum Device,Anima Field Emitter,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,146522314
Sinful Aspirant's Plate Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestplate,Binding of Warped Desires,Sinful Gladiator's Plate Wargreaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Fleshfused Circle,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sinsmasher,Chyrus's Crest of Hope,Illustrious Guild Tabard,195078211
Wrathbark Greathelm,Reinforced High Collar,Epaulettes of Overwhelming Force,Irradiated Undercoat,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Hyperlight Band,Shadowghast Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,,151732448
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Death God's Signet,Splintered Heart of Al'ar,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,,202738846
Darkfrost Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Lucky Shirt,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Colossal Plate Gauntlets,Signet of the False Accuser,Shadowghast Ring,Blood-Spattered Scale,Spare Meat Hook,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Elysian Sentinel's Aegis,,129150771
Diadem of Imperious Desire,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Selfless Collector's Warboots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Shadowghast Ring,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Gluttonous Spike,Decadent Nathrian Shawl,Sinsmasher,Acidslough Bulwark,,107970649
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Member's Shirt,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Splintered Heart of Al'ar,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Gorestained Cleaver,Sinful Gladiator's Guard,Thunder Bluff Tabard,131225862
Wrathbark Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Red Linen Shirt,Breastplate of Otherworldly Influence,Selfless Collector's Girdle,Selfless Collector's Legguards,Dynamo Doomstompers,Shoulderblade Vambraces,Fleshfused Crushers,Dominance Guard's Band,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Viscera of Coalesced Hatred,Silvernote Cloak,Engorged Worm Smasher,Acidslough Bulwark,,35038814
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Death God's Signet,Ritual Bone Band,Anima Field Emitter,Sanguine Vintage,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Ascended,138197078
Plague Handler's Greathelm,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Yellow Lumberjack Shirt,Tharatos' Charred Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Sanctified Guardian's Signet,Entwined Gorger Tendril,Bladedancer's Armor Kit,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Axe of the Deadgrove,Sylvan Whiteshield,,247499189
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Stonebark Girdle,Endlessly Gluttonous Greaves,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Death God's Signet,Fleshfused Circle,Overwhelming Power Crystal,Gluttonous Spike,Shroud of the Penitent,Sophisticated Bonecracker,Acidslough Bulwark,,174415872
Shieldguard's Greathelm,Charm of Eternal Winter,Selfless Collector's Spaulders,Precious' Ribbon,Abdominal Securing Chestguard,Girdle of the Soulflayer,Shieldguard's Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Shadowghast Ring,Hyperlight Band,Flame of Battle,Bargast's Leash,Blighted Margrave's Cloak,Duskwarder Scimitar,Acidslough Bulwark,Tabard of the Lightbringer,91474991
Oversized Centurion Helm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Muckwallow Stompers,Shadowghast Armguards,Fleshfused Crushers,Hyperlight Band,Ring of Perpetual Conflict,Gluttonous Spike,Pulsating Stoneheart,Cloak of Enveloping Manifestations,Sinsmasher,Encrusted Canopic Lid,,153541207
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Initiate's Shirt,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Twisted Witherroot Band,Death God's Signet,Gluttonous Spike,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,99944675
Shadowghast Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,,136676508
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Stylish Black Shirt,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,,175919321
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Ritual Bone Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sacred Sparrer's Edge,Elysian Sentinel's Aegis,,172849038
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Shadowghast Ring,Signet of the False Accuser,Slimy Consumptive Organ,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Sinsmasher,Elysian Sentinel's Aegis,,166646735
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Hyperlight Band,Inscrutable Quantum Device,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,166629786
