Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Tabard,Shirt
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Punishing Loop,Death God's Signet,Stone Legion Heraldry,Bladedancer's Armor Kit,Sinful Gladiator's Drape,Sinsmasher,Acidslough Bulwark,113944150,Tabard of Summer Flames,Precious' Ribbon
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Bladedancer's Armor Kit,Inscrutable Quantum Device,Drape of Twisted Loyalties,Engorged Worm Smasher,Sinful Gladiator's Guard,179209063,,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,240803000,Stormwind Tabard,Amber Filigreed Shirt
Oversized Centurion Helm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Pulsating Stoneheart,Heart of Thunder,Drape of Inscrutable Purpose,Sophisticated Bonecracker,Barricade of the Endless Empire,155571695,Guild Tabard,Precious' Ribbon
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Sanguine Vintage,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,165763470,Horde Tabard,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fleshfused Crushers,Signet of the False Accuser,Twisted Witherroot Band,Overwhelming Power Crystal,Slimy Consumptive Organ,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,172719113,,
Plague Handler's Greathelm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Fogweaver Gauntlets,Ritual Bone Band,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Macabre Sheet Music,Blighted Margrave's Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,175764267,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,179868022,,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Amber-Plated Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Hyperlight Band,Ritual Commander's Ring,Anima Field Emitter,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Stonewrought Gargoyles Barrier,148112182,Renowned Guild Tabard,
Shadowghast Helm,Azure-Venom Choker,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Sinful Gladiator's Band,Sinful Gladiator's Ring,Anima Field Emitter,Blood-Spattered Scale,Mantle of Manifest Sins,Sophisticated Bonecracker,Sinful Gladiator's Guard,176362382,,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Darkmoon Deck: Indomitable,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,144300571,Illustrious Guild Tabard,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Arachnid Cipher Ring,Entwined Gorger Tendril,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,65573120,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Death God's Signet,Ritual Bone Band,Slimy Consumptive Organ,Pulsating Stoneheart,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,123410616,,
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Ritual Bone Band,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Blighted Margrave's Cloak,Ascended Gladius of Glory,Acidslough Bulwark,137162622,,
Darkfrost Helmet,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Shadowghast Ring,Bloodoath Signet,Bladedancer's Armor Kit,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,197526578,,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Bloodoath Signet,Fleshfused Circle,Decanter of Anima-Charged Winds,Queensguard's Vigil,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,97362139,,Precious' Ribbon
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Slimy Consumptive Organ,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,188002128,Tabard of Summer Skies,Irradiated Undercoat
Plague Handler's Greathelm,Sinful Aspirant's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Colossal Plate Gauntlets,Bloodoath Signet,Sinful Gladiator's Ring,Gluttonous Spike,Macabre Sheet Music,Blighted Margrave's Cloak,Sinsmasher,Sinful Gladiator's Guard,188131721,Tabard of the Ascended,Tailored Officer's Shirt
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,188086536,Tabard of the Lightbringer,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Entwined Gorger Tendril,Arachnid Cipher Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,151342688,Tabard of the Achiever,Precious' Ribbon
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Sanguine Vintage,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,159545431,,
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Slimy Consumptive Organ,Pulsating Stoneheart,Sinful Gladiator's Drape,Axe of the Deadgrove,Sinful Gladiator's Guard,116739417,Argent Crusader's Tabard,Fashionable Undershirt
Wrathbark Greathelm,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,197550361,Tabard of Summer Skies,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Inscrutable Quantum Device,Sinful Aspirant's Insignia of Alacrity,Dealer Xy'exa's Cape,Sinsmasher,Sinful Gladiator's Guard,165287936,,
Darkfrost Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Death God's Signet,Band of the Risen Bonelord,Splintered Heart of Al'ar,Anima Field Emitter,Decadent Nathrian Shawl,Sinsmasher,Acidslough Bulwark,154304612,,Artisan Member's Shirt
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Anima Field Emitter,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,193519595,Illustrious Guild Tabard,
Wing Commander's Helmet,Muckformed Chain Choker,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Blood-Spattered Scale,Overwhelming Power Crystal,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,243619144,,
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Selfless Collector's Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Commander's Ring,Shadowghast Ring,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,163028861,,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Slimy Consumptive Organ,Misfiring Centurion Controller,Mantle of Manifest Sins,Sinsmasher,Barricade of the Endless Empire,176740475,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Sanguine Vintage,Bargast's Leash,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,159358974,,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Gorestained Cleaver,Elysian Sentinel's Aegis,134278095,Renowned Guild Tabard,
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Girdle of the Soulflayer,Amber-Plated Legguards,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Death God's Signet,Entwined Gorger Tendril,Blood-Spattered Scale,Splintered Heart of Al'ar,Mantle of Manifest Sins,Engorged Worm Smasher,Stonewrought Gargoyles Barrier,162311003,Tabard of the Lightbringer,Precious' Ribbon
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Sinful Gladiator's Redoubt,241931171,Renowned Guild Tabard,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Selfless Collector's Warboots,Thunderous Echo Vambraces,Hardened Castle Crushers,Hyperlight Band,Fleshfused Circle,Anima Field Emitter,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,27382737,,Stormwind Doublet
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Decanter of Anima-Charged Winds,Slimy Consumptive Organ,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,162182888,Renowned Guild Tabard,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Bladedancer's Armor Kit,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,218895418,,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Ritual Commander's Ring,Ritualist's Treasured Ring,Inscrutable Quantum Device,Sinful Gladiator's Insignia of Alacrity,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,63108009,Orgrimmar Tabard,Gorgeous Blouse
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Death God's Signet,Sinful Aspirant's Ring,Blood-Spattered Scale,Sinful Gladiator's Badge of Ferocity,Blighted Margrave's Cloak,Supercollider,Elysian Sentinel's Aegis,171375382,Guild Tabard,Fashionable Undershirt
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Most Regal Signet of Sire Denathrius,Ardent Sunstar Signet,Decanter of Anima-Charged Winds,Bargast's Leash,Dealer Xy'exa's Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,73066825,Tabard of the Lightbringer,Precious' Ribbon
Plague Handler's Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,156148244,Tabard of Fury,Precious' Ribbon
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Shadowghast Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,183426821,,Artisan Officer's Shirt
Casque of the Path,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,166526748,Tabard of the Lightbringer,
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,241867924,Tabard of the Zandalari,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Darkmoon Deck: Voracity,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Aspirant's Barrier,163151781,Argent Crusader's Tabard,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Aspirant's Plate Legguards,Sinful Gladiator's Plate Stompers,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Signet,Sinful Gladiator's Ring,Sinful Aspirant's Emblem,Splintered Heart of Al'ar,Sinful Gladiator's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,192681831,Renowned Guild Tabard,Artisan Member's Shirt
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Fleshfused Circle,Ritualist's Treasured Ring,Anima Field Emitter,Slimy Consumptive Organ,Cowled Batwing Cloak,Gorestained Cleaver,Sinful Gladiator's Guard,149675204,Stormwind Tabard,Sleeveless T-Shirt
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Shadowghast Armguards,Fleshfused Crushers,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Darkmoon Deck: Indomitable,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,154609427,Tabard of the Zandalari,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,139168354,,
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Hellhound Cuffs,Guilewind Stone Talons,Signet of the False Accuser,Ritual Commander's Ring,Inscrutable Quantum Device,Splintered Heart of Al'ar,Grim-Veiled Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,165102759,Court of Harvesters Tabard,
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Entwined Gorger Tendril,Gluttonous Spike,Pulsating Stoneheart,Blighted Margrave's Cloak,Stone-Sentinel Breaker,Encrusted Canopic Lid,142523625,,
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Badge of Ferocity,Sinful Gladiator's Drape,Supercollider,Acidslough Bulwark,131460341,,
Plague Handler's Greathelm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Ritual Bone Band,Bargast's Leash,Blood-Spattered Scale,Cloak of Coordination,Axe of the Deadgrove,Burden of the Protectorate,180657290,Renowned Guild Tabard,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Sinful Aspirant's Plate Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Gorestained Cleaver,Chyrus's Crest of Hope,105602275,,Antiseptic-Soaked Dressing
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Selfless Collector's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fogweaver Gauntlets,Arachnid Cipher Ring,Ritual Commander's Ring,Gluttonous Spike,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,245175937,,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Shadowghast Ring,Stone Legion Heraldry,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,101085244,Tabard of the Tortollan Seekers,Artisan Member's Shirt
Wrathbark Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Commander's Ring,Ring of Perpetual Conflict,Sinful Gladiator's Insignia of Alacrity,Bargast's Leash,Decadent Nathrian Shawl,Gorestained Cleaver,Sinful Gladiator's Guard,105298798,Tabard of the Lightbringer,Gorgeous Blouse
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Shoulderblade Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Shadowghast Ring,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Chyrus's Crest of Hope,176602415,Stormwind Tabard,
Plague Handler's Greathelm,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Ritual Commander's Ring,Inscrutable Quantum Device,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,175873776,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,198091753,,
Selfless Collector's GreatHelm,Azure-Venom Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Ring of Perpetual Conflict,Skulker's Wing,Overwhelming Power Crystal,Cloak of the Makers,Ascended Gladius of Glory,Barricade of the Endless Empire,49655666,Tabard of the Lightbringer,Wraps of the Blood-Soaked Brawler
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Ardent Sunstar Signet,Sinful Aspirant's Insignia of Alacrity,Stone Legion Heraldry,Mantle of Manifest Sins,Sinful Gladiator's Greatmallet,,242858427,,
