Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Shadowghast Helm,Muckformed Chain Choker,Epaulettes of Overwhelming Force,,Abdominal Securing Chestguard,Binding of Warped Desires,Gormshell Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Overwhelming Power Crystal,Inscrutable Quantum Device,Crest of the Legionnaire General,Supercollider,Sinful Gladiator's Guard,,156660014
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Fleshfused Circle,Inscrutable Quantum Device,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,172102928
Wrathbark Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Green Martial Shirt,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Slimy Consumptive Organ,Gluttonous Spike,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Guild Tabard,104804481
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,White Tuxedo Shirt,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Signet of the False Accuser,Ring of Perpetual Conflict,Bladedancer's Armor Kit,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,55804055
Diadem of Imperious Desire,Azure-Venom Choker,Vile Butcher's Pauldrons,,Shadowghast Breastplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Inscrutable Quantum Device,Pulsating Stoneheart,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Stormwind Tabard,175220876
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Hyperlight Band,Fleshfused Circle,Pulsating Stoneheart,Inscrutable Quantum Device,Selfless Collector's Greatcloak,Gorestained Cleaver,Barricade of the Endless Empire,,155475555
Darkfrost Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Signet of the False Accuser,Sinful Gladiator's Ring,Gluttonous Spike,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinful Aspirant's Sword,Encrusted Canopic Lid,,74148547
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Hyperlight Band,Anima Field Emitter,Blood-Spattered Scale,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,Renowned Guild Tabard,140390071
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Wound Dressing,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Bloodoath Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,137212556
Wrathbark Greathelm,Trailspinner Pendant,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Legplates of Unholy Frenzy,Baetheas' Ironclad Warboots,Hellhound Cuffs,Guilewind Stone Talons,Bloodoath Signet,Death God's Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Achiever,159190657
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Fleshfused Crushers,Twisted Witherroot Band,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,164413130
Selfless Collector's GreatHelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Irradiated Undercoat,Selfless Collector's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Shadowghast Armguards,Selfless Collector's Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Gluttonous Spike,Bargast's Leash,Selfless Collector's Greatcloak,Klontzas' Precise Pummeler,Elysian Sentinel's Aegis,,90998286
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Red Linen Shirt,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Selfless Collector's Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Slimy Consumptive Organ,Darkmoon Deck: Repose,Shroud of the Penitent,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Wild Hunt,67626244
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Ooze-Soaked Shirt,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Valinor's Ground Pounders,Mimiron's Inferno Couplings,Colossal Plate Gauntlets,Ritual Bone Band,Arachnid Cipher Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Court of Farondis Tabard,146848077
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Memory of Past Sins,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,135512522
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,156108120
Plague Handler's Greathelm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Precious' Ribbon,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Colossal Plate Gauntlets,Hyperlight Band,Arachnid Cipher Ring,Gluttonous Spike,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,40391035
Shadowghast Helm,Muckformed Chain Choker,Prankster's Pauldrons,Hide of the Murderaffe,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Spare Meat Hook,Blighted Margrave's Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Tabard of the Lightbringer,109796419
Sapsteel Warhelm,Trailspinner Pendant,Shadowghast Pauldrons,Croc-Tooth Harness,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,,187303735
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Stonebark Girdle,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ritual Bone Band,Sinful Aspirant's Medallion,Sinful Gladiator's Badge of Ferocity,Shroud of the Penitent,Sinful Aspirant's Battleaxe,Barricade of the Endless Empire,Tabard of the Ascended,153846830
Shadowghast Helm,Sin Stained Pendant,Selfless Collector's Spaulders,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Selfless Collector's Legguards,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Shieldguard's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Darkmoon Deck: Indomitable,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,91598121
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Hardened Castle Crushers,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,174224229
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Renowned Guild Tabard,158300438
Oversized Centurion Helm,Chain of the Purpose-Bound,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Archaedas' Lost Legplates,Sinful Aspirant's Plate Warboots,Pit Fighter's Wristguards,Fleshfused Crushers,Shadowghast Ring,Sinful Aspirant's Ring,Slimy Consumptive Organ,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Sinful Aspirant's Sword,Barricade of the Endless Empire,,162868488
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Selfless Collector's Wristguards,Fallen Templar's Gauntlets,Death God's Signet,Arachnid Cipher Ring,Slimy Consumptive Organ,Spare Meat Hook,Decadent Nathrian Shawl,Sophisticated Bonecracker,Barricade of the Endless Empire,,169100252
Shadowghast Helm,Sinful Gladiator's Amulet,Epaulettes of Overwhelming Force,Captain Sanders' Shirt,Selfless Collector's Chestplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritual Commander's Ring,Fleshfused Circle,Sinful Gladiator's Medallion,Bladedancer's Armor Kit,Sinful Gladiator's Shawl,Engorged Worm Smasher,Sinful Gladiator's Guard,Exodar Tabard,114927911
Casque of the Path,Reinforced High Collar,Shieldguard's Shoulderplates,,Chestplate of the March Warden,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Ritual Bone Band,Darkmoon Deck: Indomitable,Overwhelming Power Crystal,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,73318752
Shadowghast Helm,Gaiazelle's Spiked Collar,Pauldrons of Unleashed Pride,,Selfless Collector's Chestplate,Selfless Collector's Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Bloodoath Signet,Ritual Bone Band,Blood-Spattered Scale,Gluttonous Spike,Decadent Nathrian Shawl,Sophisticated Bonecracker,Sylvan Whiteshield,,161876267
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Gluttonous Spike,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,96929233
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Spare Meat Hook,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,160190997
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,,153185800
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Recruit's Shirt,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Fleshfused Circle,Stitchflesh's Misplaced Signet,Anima Field Emitter,Stone Legion Heraldry,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,Blood Knight Tabard,198132752
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,Lightforged Tabard,192547619
Shadowghast Helm,Noble's Birthstone Pendant,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Fleshfused Circle,Blood-Spattered Scale,Gluttonous Spike,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Wild Hunt,186874101
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,106250238
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Bloodoath Signet,Stitchflesh's Misplaced Signet,Sanguine Vintage,Blood-Spattered Scale,Cowled Batwing Cloak,Sacred Sparrer's Edge,Chyrus's Crest of Hope,,115528707
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Valinor's Ground Pounders,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Decadent Nathrian Shawl,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Honorbound,191510274
Wing Commander's Helmet,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Artisan Member's Shirt,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Slimy Consumptive Organ,Gluttonous Spike,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,,199760651
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Shadowghast Armguards,Fleshfused Crushers,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Darkmoon Deck: Indomitable,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Zandalari,154609427
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,196503568
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Shieldguard's Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ardent Sunstar Signet,Twisted Witherroot Band,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,,176455119
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Signet of the False Accuser,Sinful Gladiator's Signet,Gluttonous Spike,Anima Field Emitter,Shroud of the Penitent,Xandria's Kopis of Courage,Acidslough Bulwark,,170388153
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Zandalari,241867924
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Bloodoath Signet,Blood-Spattered Scale,Spare Meat Hook,Cloak of Enveloping Manifestations,Gorestained Cleaver,Encrusted Canopic Lid,,225173563
Plague Handler's Greathelm,Noble's Birthstone Pendant,Prankster's Pauldrons,,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Ardent Sunstar Signet,Death God's Signet,Decanter of Anima-Charged Winds,Slimy Consumptive Organ,Grim-Veiled Cape,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,162606746
Sapsteel Warhelm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Dread Sentinel's Ebony Vambraces,Colossal Plate Gauntlets,Twisted Witherroot Band,Hyperlight Band,Blood-Spattered Scale,Macabre Sheet Music,Grim-Veiled Cape,Axe of the Deadgrove,Acidslough Bulwark,,175259816
Plague Handler's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Artisan Officer's Shirt,Breastplate of Cautious Calculation,Stonebark Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Death God's Signet,Shadowghast Ring,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Mantle of Manifest Sins,Supercollider,Acidslough Bulwark,,158231287
Plague Handler's Greathelm,Azure-Venom Choker,Selfless Collector's Spaulders,,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Shadowghast Ring,Viscera of Coalesced Hatred,Anima Field Emitter,Drape of Twisted Loyalties,Duskwarder Scimitar,Elysian Sentinel's Aegis,Tabard of the Ascended,176460242
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Black Swashbuckler's Shirt,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Arachnid Cipher Ring,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Macabre Sheet Music,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,166409004
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Bloodoath Signet,Bladedancer's Armor Kit,Gluttonous Spike,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Zandalari,175247056
Dreadguard's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Barricade of the Endless Empire,,69030711
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Red Linen Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Gluttonous Spike,Cowled Batwing Cloak,Xandria's Kopis of Courage,Sinful Gladiator's Guard,Renowned Guild Tabard,190255397
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Tharatos' Charred Chestplate,Binding of Warped Desires,Shadowghast Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Most Regal Signet of Sire Denathrius,Ring of Perpetual Conflict,Darkmoon Deck: Indomitable,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,,155789429
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Neophyte's Shirt,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Gluttonous Spike,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,Illustrious Guild Tabard,86341018
Wing Commander's Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Shadowghast Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Bladedancer's Armor Kit,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,188869283
Diadem of Imperious Desire,Noble's Birthstone Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Inscrutable Quantum Device,Slimy Consumptive Organ,Shroud of the Penitent,Engorged Worm Smasher,Encrusted Canopic Lid,Renowned Guild Tabard,113990603
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Sanguine Vintage,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,148603595
Shadowghast Helm,Trailspinner Pendant,Sinful Aspirant's Plate Shoulders,Wraps of the Blood-Soaked Brawler,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Sinful Gladiator's Plate Wargreaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Fleshfused Crushers,Hyperlight Band,Ritual Commander's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Relentless Brooch,Blighted Margrave's Cloak,Meditation's Muse,Acidslough Bulwark,Baradin's Wardens Tabard,134950388
Diadem of Imperious Desire,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Fallen Templar's Gauntlets,Ritual Commander's Ring,Ring of Perpetual Conflict,Gluttonous Spike,Slimy Consumptive Organ,Crest of the Legionnaire General,Axe of the Deadgrove,Sinful Gladiator's Guard,,96936080
Plague Handler's Greathelm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Last Season's Shirt,Dread Sentinel's Ebony Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Death God's Signet,Signet of the False Accuser,Macabre Sheet Music,Splintered Heart of Al'ar,Mantle of Manifest Sins,Honortoll Gavel,Builwark of the Stone Legion,Renowned Guild Tabard,56817087
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestplate,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Twisted Witherroot Band,Sinful Gladiator's Ring,Misfiring Centurion Controller,Anima Field Emitter,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,Guild Tabard,122207824
Sapsteel Warhelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Red Lumberjack Shirt,Dread Sentinel's Ebony Chestplate,Dread Sentinel's Ebony Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Shadowghast Ring,Bargast's Leash,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,92063639
