Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Selfless Collector's GreatHelm,Charm of Eternal Winter,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Selfless Collector's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Viscera of Coalesced Hatred,Gluttonous Spike,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,156042987,,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Sapsteel Legplates,Selfless Collector's Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Wakener's Frond,Gluttonous Spike,Mantle of Manifest Sins,Sophisticated Bonecracker,Acidslough Bulwark,111690714,,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Bloodoath Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,143937353,Precious' Ribbon,Argent Crusader's Tabard
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shadowghast Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Splintered Heart of Al'ar,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,175138076,,Thunder Bluff Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Gluttonous Spike,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,139653617,Tailored Officer's Shirt,Tabard of the Lightbringer
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,166747322,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Death God's Signet,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,30049793,Irradiated Undercoat,Tabard of the Lightbringer
Darkfrost Helmet,Reinforced High Collar,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Sanguine Vintage,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Gorestained Cleaver,Chyrus's Crest of Hope,155465560,,Tabard of the Ascended
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Twisted Witherroot Band,Ritualist's Treasured Ring,Pulsating Stoneheart,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Acidslough Bulwark,152626769,,Tabard of the Lightbringer
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Overwhelming Power Crystal,Inscrutable Quantum Device,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,162058703,,
Plague Handler's Greathelm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Selfless Collector's Legguards,Valinor's Ground Pounders,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Sinful Gladiator's Signet,Ritual Bone Band,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,116408120,,
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Death God's Signet,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Sinful Gladiator's Drape,Engorged Worm Smasher,Acidslough Bulwark,79918519,,Tabard of Ramkahen
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Pulsating Stoneheart,Slimy Consumptive Organ,Crest of the Legionnaire General,Ascended Gladius of Glory,Elysian Sentinel's Aegis,166744512,,
Selfless Collector's GreatHelm,Valeshroud Torque,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Selfless Collector's Warboots,Selfless Collector's Wristguards,Guilewind Stone Talons,Death God's Signet,Stitchflesh's Misplaced Signet,Gluttonous Spike,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,154505470,Ebon Filigreed Doublet,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,112781649,,
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Gormshell Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Splintered Heart of Al'ar,Slimy Consumptive Organ,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,186959790,Artisan Officer's Shirt,Renowned Guild Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ring of Perpetual Conflict,Hyperlight Band,Stone Legion Heraldry,Blood-Spattered Scale,Decadent Nathrian Shawl,Sophisticated Bonecracker,Barricade of the Endless Empire,91134220,,Tabard of the Ascended
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Valinor's Ground Pounders,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,163766313,,Lightforged Tabard
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Selfless Collector's Wristguards,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Sanguine Vintage,Stone Legion Heraldry,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,139747547,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Twisted Witherroot Band,Death God's Signet,Pulsating Stoneheart,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinsmasher,Barricade of the Endless Empire,109668059,Felfeather Jersey,Tushui Tabard
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Sapsteel Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Pulsating Stoneheart,Bargast's Leash,Dealer Xy'exa's Cape,Sinsmasher,Waylight Defender,87869631,Artisan Officer's Shirt,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Hardened Castle Crushers,Entwined Gorger Tendril,Stitchflesh's Misplaced Signet,Overwhelming Power Crystal,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Elysian Sentinel's Aegis,141074435,,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Fleshfused Circle,Darkmoon Deck: Voracity,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Duskwarder Shield,109409196,,
Casque of the Path,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Shadowghast Waistguard,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Death God's Signet,Ring of Perpetual Conflict,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,155418139,Precious' Ribbon,Lightforged Tabard
Valorous Aegis Faceguard,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Arachnid Cipher Ring,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Encrusted Canopic Lid,159059071,,
Selfless Collector's GreatHelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Bloodoath Signet,Spare Meat Hook,Viscera of Coalesced Hatred,Crest of the Legionnaire General,Sinsmasher,Sylvan Whiteshield,160031076,,
Wrathbark Greathelm,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Ember-Scarred Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Guilewind Stone Talons,Ring of Perpetual Conflict,Shadowghast Ring,Bargast's Leash,Darkmoon Deck: Indomitable,Mantle of Manifest Sins,Ascended Gladius of Glory,Elysian Sentinel's Aegis,97806003,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Gluttonous Spike,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,175312741,,
Diadem of Imperious Desire,Azure-Venom Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Plated Leggings of Ruination,Errant Crusader's Greaves,Hellhound Cuffs,Conqueror's Aegis Handguards,Hyperlight Band,Ardent Sunstar Signet,Gluttonous Spike,Viscera of Coalesced Hatred,Shawl of the Caretaker,Sophisticated Bonecracker,Chyrus's Crest of Hope,160463701,,Tabard of the Zandalari
Shadowghast Helm,Sinful Aspirant's Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Selfless Collector's Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fleshfused Crushers,Sinful Gladiator's Ring,Sinful Aspirant's Signet,Sinful Aspirant's Medallion,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Aspirant's Barrier,107896707,,Tabard of the Ascended
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Selfless Collector's Legguards,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Arachnid Cipher Ring,Stitchflesh's Misplaced Signet,Rotbriar Sprout,Blood-Spattered Scale,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Acidslough Bulwark,110876318,Fashionable Undershirt,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Steelcore Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ritual Commander's Ring,Ritualist's Treasured Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,56348886,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Twisted Witherroot Band,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Redoubt,194652315,,Horde Tabard
Plague Handler's Greathelm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Legplates of Flourishing Resolve,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Stone Legion Heraldry,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Gorestained Cleaver,Barricade of the Endless Empire,156833175,Precious' Ribbon,Renowned Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Shieldguard's Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Signet of the False Accuser,Anima Field Emitter,Darkmoon Deck: Indomitable,Drape of the Lithe,Axe of the Deadgrove,Gorewrought Barrier,183691300,Precious' Ribbon,Tabard of the Zandalari
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Ritual Bone Band,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,162416420,Fashionable Undershirt,Huojin Tabard
Wing Commander's Helmet,Charm of Eternal Winter,Selfless Collector's Spaulders,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Shadowghast Greaves,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Bone Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,156107072,Sawbones Shirt,Tabard of the Lightbringer
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Hyperlight Band,Death God's Signet,Spare Meat Hook,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,112027855,Precious' Ribbon,Argent Crusader's Tabard
Wrathbark Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Ritual Commander's Ring,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sinful Gladiator's Guard,119309644,Precious' Ribbon,Tabard of the Lightbringer
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Stone Legion Heraldry,Gluttonous Spike,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,45002075,,
Wrathbark Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Signet of the False Accuser,Ardent Sunstar Signet,Pulsating Stoneheart,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,163834202,,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,166607649,Formal White Shirt,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Stone Legion Heraldry,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Builwark of the Stone Legion,134419779,Stylish Black Shirt,Tabard of the Ascended
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Sophisticated Bonecracker,Barricade of the Endless Empire,123922540,Precious' Ribbon,
Plague Handler's Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Ritual Bone Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,166641501,,Tabard of the Lightbringer
Shadowghast Helm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Dynamo Doomstompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Bloodoath Signet,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,178973871,Precious' Ribbon,Tabard of the Lightbringer
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fogweaver Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Sinful Aspirant's Medallion,Stone Legion Heraldry,Grim-Veiled Cape,Sinsmasher,Sinful Gladiator's Redoubt,147634607,Last Season's Shirt,Renowned Guild Tabard
Dreadguard's Greathelm,Sin Stained Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Hardened Castle Crushers,Ritualist's Treasured Ring,Ardent Sunstar Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Builwark of the Stone Legion,153377045,Red Martial Shirt,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Fleshfused Circle,Band of the Risen Bonelord,Overwhelming Power Crystal,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Chyrus's Crest of Hope,79871313,Yellow Lumberjack Shirt,Orgrimmar Tabard
Shadowghast Helm,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Sinful Aspirant's Plate Legguards,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Chyrus's Crest of Hope,181620055,Common White Shirt,Tabard of the Honorbound
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Ritual Bone Band,Anima Field Emitter,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,163953508,Stylish Blue Shirt,Exodar Tabard
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sapsteel Breastplate,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Pulsating Stoneheart,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,118567286,Fashionable Undershirt,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Shadowghast Ring,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,196142318,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,169026627,,
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,155690604,,
Shadowghast Helm,Sinful Gladiator's Amulet,Prankster's Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Ceremonial Parade Legguards,Dynamo Doomstompers,Sinful Aspirant's Plate Cuffs,Guilewind Stone Talons,Ritualist's Treasured Ring,Fleshfused Circle,Gluttonous Spike,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Grip of the Dead,Acidslough Bulwark,79185087,Precious' Ribbon,
Wrathbark Greathelm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Ritual Bone Band,Blood-Spattered Scale,Macabre Sheet Music,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,189289124,,
Darkfrost Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Ceremonial Parade Legguards,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Arachnid Cipher Ring,Gluttonous Spike,Macabre Sheet Music,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,12531202,,Aldor Tabard
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Muckwallow Stompers,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Punishing Loop,Ritual Bone Band,Slimy Consumptive Organ,Anima Field Emitter,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Acidslough Bulwark,154164130,,Gnomeregan Tabard
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Stonewrought Gargoyles Barrier,170717326,,Tabard of the Argent Crusade
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Darkmoon Deck: Voracity,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,127927569,,Lightforged Tabard
Wrathbark Greathelm,Azure-Venom Choker,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Bloodoath Signet,Shadowghast Ring,Bladedancer's Armor Kit,Hymnal of the Path,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,160760092,,
