Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Valorous Aegis Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Anima Field Emitter,Bargast's Leash,Drape of the Lithe,Engorged Worm Smasher,Acidslough Bulwark,Guild Tabard,85178300
Shadowghast Helm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Boots of the Underdweller,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,103866490
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,196045964
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Threads of Tirion,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Sinful Aspirant's Plate Cuffs,Shieldguard's Gauntlets,Arachnid Cipher Ring,Ring of Perpetual Conflict,Macabre Sheet Music,Sinful Gladiator's Emblem,Cloak of Enveloping Manifestations,Supercollider,Sinful Gladiator's Guard,Renowned Guild Tabard,143111354
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Captain Sanders' Shirt,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Inscrutable Quantum Device,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of Summer Skies,169801239
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Bladedancer's Armor Kit,Slimy Consumptive Organ,Cowled Batwing Cloak,Xandria's Kopis of Courage,Acidslough Bulwark,Lightforged Tabard,244961278
Iron Riveted War Helm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,,Chestplate of Vicious Potency,Binding of Warped Desires,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Fleshfused Circle,Bloodoath Signet,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Grim-Veiled Cape,Drustlord's Greataxe,,Competitor's Tabard,105784772
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Valorous Aegis Legguards,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Splintered Heart of Al'ar,Pulsating Stoneheart,Crest of the Legionnaire General,Gorestained Cleaver,Sinful Gladiator's Guard,Tabard of Summer Skies,123065789
Shadowghast Helm,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Red Workman's Shirt,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Sinsmasher,Elysian Sentinel's Aegis,,97450892
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,,114445055
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Stitchflesh's Misplaced Signet,Gluttonous Spike,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Encrusted Canopic Lid,Army of the Light Tabard,197456256
Wrathbark Greathelm,Trailspinner Pendant,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Bloodoath Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of Brute Force,155879663
Plague Handler's Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Initiate's Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Hyperlight Band,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,Tabard of the Lightbringer,52707176
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Red Linen Shirt,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Bloodoath Signet,Death God's Signet,Phial of Putrefaction,Inscrutable Quantum Device,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of Summer Flames,178770969
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Most Regal Signet of Sire Denathrius,Sanguine Vintage,Inscrutable Quantum Device,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,193922696
Darkfrost Helmet,Sinful Gladiator's Amulet,Sinful Gladiator's Plate Shoulders,Sightless Mantle,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Signet,Hyperlight Band,Decanter of Anima-Charged Winds,Skulker's Wing,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,Argent Crusader's Tabard,112791639
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Precious' Ribbon,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Fleshfused Circle,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Decadent Nathrian Shawl,Sophisticated Bonecracker,Sinful Gladiator's Guard,,172407675
Shadowghast Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Common White Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,Tabard of the Lightbringer,190776907
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,157065923
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,134200391
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,166491750
Wrathbark Greathelm,Muckformed Chain Choker,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,131433546
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fogweaver Gauntlets,Ritual Bone Band,Ritual Commander's Ring,Bladedancer's Armor Kit,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Barricade of the Endless Empire,,165953154
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Death God's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,,167110208
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Shadowghast Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,,156031257
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Stylish Black Shirt,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Stone Legion Heraldry,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Chyrus's Crest of Hope,Tabard of the Kirin Tor,131403913
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Yellow Martial Shirt,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Sinful Aspirant's Plate Gauntlets,Entwined Gorger Tendril,Ritual Commander's Ring,Stone Legion Heraldry,Slimy Consumptive Organ,Mantle of Manifest Sins,Sacred Sparrer's Edge,Elysian Sentinel's Aegis,Lightforged Tabard,245756157
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Viscera of Coalesced Hatred,Gluttonous Spike,Drape of Twisted Loyalties,Sophisticated Bonecracker,Barricade of the Endless Empire,Stormpike Battle Tabard,12438569
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Acidslough Bulwark,Tabard of Summer Skies,153749554
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Captain Sanders' Shirt,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Twisted Witherroot Band,Bladedancer's Armor Kit,Blood-Spattered Scale,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Ascended,225939240
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Stylish Black Shirt,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,154156029
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Captain Sanders' Shirt,Breastplate of Fatal Contrivances,Stonebark Girdle,Selfless Collector's Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,187669746
Casque of the Path,Sinful Aspirant's Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Desm's Fistos,Sinful Gladiator's Ring,Sinful Aspirant's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,,91299244
Wing Commander's Helmet,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Wraps of the Blood-Soaked Brawler,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Sinful Gladiator's Signet,Sinful Aspirant's Badge of Ferocity,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,Orgrimmar Tabard,86803348
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Hymnal of the Path,Overwhelming Power Crystal,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Dark Iron,208512764
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Captain Sanders' Shirt,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Hyperlight Band,Death God's Signet,Anima Field Emitter,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Sinsmasher,Barricade of the Endless Empire,Stormwind Tabard,155566305
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Scarlet Filigreed Shirt,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Guild Tabard,177388611
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Ring of Perpetual Conflict,Shadowghast Ring,Anima Field Emitter,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,,89374458
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Legplates of Flourishing Resolve,Stoneguard Attendant's Boots,Armbands of the Construct,Hardened Castle Crushers,Band of the Risen Bonelord,Ritual Commander's Ring,Consumptive Infusion,Viscera of Coalesced Hatred,Asimov's Drape,Gorestained Cleaver,Encrusted Canopic Lid,,158530635
Sinful Aspirant's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Ritual Bone Band,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Shroud of the Penitent,Sinsmasher,Acidslough Bulwark,,149473225
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Irradiated Undercoat,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Spare Meat Hook,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Ascended,192318573
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Lavender Mageweave Shirt,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Council of Exarchs Tabard,63277357
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Hardened Castle Crushers,Ring of Perpetual Conflict,Bloodoath Signet,Viscera of Coalesced Hatred,Anima Field Emitter,Shroud of the Penitent,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Wildhammer Clan,24178328
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Sinful Aspirant's Plate Legguards,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Hardened Castle Crushers,Band of the Risen Bonelord,Bloodoath Signet,Splintered Heart of Al'ar,Pulsating Stoneheart,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,115303327
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Last Season's Shirt,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Valinor's Ground Pounders,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Hyperlight Band,Anima Field Emitter,Pulsating Stoneheart,Dealer Xy'exa's Cape,Engorged Worm Smasher,Sinful Gladiator's Guard,Tabard of the Argent Crusade,241898116
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Stone Legion Heraldry,Sinful Gladiator's Medallion,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,,145542859
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Twisted Witherroot Band,Band of the Risen Bonelord,Splintered Heart of Al'ar,Inscrutable Quantum Device,Mantle of Manifest Sins,Axe of the Deadgrove,Duskwarder Shield,Tabard of the Ascended,115686417
Wrathbark Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Hellhound Cuffs,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Fleshfused Circle,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Acidslough Bulwark,Renowned Guild Tabard,210347855
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Fashionable Undershirt,Rampaging Giant's Chestplate,Shadowghast Waistguard,Sinful Aspirant's Plate Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Darkmoon Deck: Voracity,Sinful Aspirant's Insignia of Alacrity,Dread Sentinel's Ebony Cloak,Barbed-Edge of the Stone Legion,Sinful Aspirant's Barrier,Guild Tabard,102444569
Plague Handler's Greathelm,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Valorous Aegis Handguards,Death God's Signet,Ritual Bone Band,Overwhelming Power Crystal,Slimy Consumptive Organ,Sinful Gladiator's Drape,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,,181324034
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Master Builder's Shirt,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Hyperlight Band,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Chyrus's Crest of Hope,Tabard of the Lightbringer,139762690
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Inscrutable Quantum Device,Pulsating Stoneheart,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Guard,Stormwind Tabard,243291332
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Wraps of the Blood-Soaked Brawler,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Death God's Signet,Sinful Gladiator's Insignia of Alacrity,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Acidslough Bulwark,Argent Crusader's Tabard,68803876
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Common White Shirt,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Stompers,Shoulderblade Vambraces,Guilewind Stone Talons,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Aspirant's Barrier,Tabard of the Ascended,197612454
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Stormwind Tabard,195516303
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Fashionable Undershirt,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Ritual Commander's Ring,Shadowghast Ring,Sinful Gladiator's Insignia of Alacrity,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Sinful Gladiator's Redoubt,Tabard of the Lightbringer,143727190
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Entwined Gorger Tendril,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Gorestained Cleaver,Acidslough Bulwark,Argent Crusader's Tabard,104717668
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Death God's Signet,Band of the Risen Bonelord,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Renowned Guild Tabard,156872398
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,128532791
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Shoulderblade Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Gladiator's Badge of Ferocity,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Explorer,161150944
