Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Dread Sentinel's Ebony Legguards,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Dominance Guard's Band,Darkmoon Deck: Indomitable,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,166083336,,
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Twisted Witherroot Band,Darkmoon Deck: Indomitable,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,164607373,,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Valinor's Ground Pounders,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Viscera of Coalesced Hatred,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,161069953,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Girdle,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Gluttonous Spike,Blood-Spattered Scale,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,163236504,Yellow Lumberjack Shirt,Tabard of the Ascended
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Decanter of Anima-Charged Winds,Slimy Consumptive Organ,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,162182888,Artisan Officer's Shirt,Renowned Guild Tabard
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,66976978,Precious' Ribbon,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,76966881,Formal White Shirt,Renowned Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Fleshfused Circle,Decanter of Anima-Charged Winds,Gluttonous Spike,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,62167088,Artisan Officer's Shirt,Renowned Guild Tabard
Sinful Aspirant's Plate Helm,Sinful Aspirant's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Sinful Aspirant's Plate Legguards,Muckwallow Stompers,Shadowghast Armguards,Fogweaver Gauntlets,Twisted Witherroot Band,Sinful Gladiator's Ring,Sinful Gladiator's Medallion,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,68618870,,
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Twisted Witherroot Band,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,119695899,,
Darkfrost Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Shadowghast Greaves,Selfless Collector's Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Gluttonous Spike,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Sinsmasher,Elysian Sentinel's Aegis,159417136,Captain Sanders' Shirt,Renowned Guild Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Ceremonial Parade Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Inscrutable Quantum Device,Anima Field Emitter,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,195622369,,Lightforged Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Macabre Sheet Music,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,106385058,Artisan Officer's Shirt,Exodar Tabard
Diadem of Imperious Desire,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Ceremonial Parade Legguards,Muckwallow Stompers,Hellhound Cuffs,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Slimy Consumptive Organ,Cowled Batwing Cloak,Xandria's Kopis of Courage,Sinful Gladiator's Guard,169778541,Fashionable Undershirt,Tabard of the Lightbringer
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Barricade of the Endless Empire,166352463,Stylish Black Shirt,
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Selfless Collector's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Aspirant's Insignia of Alacrity,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,208640707,,Tabard of the Dark Iron
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Sapsteel Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Signet of the False Accuser,Blood-Spattered Scale,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Supercollider,Encrusted Canopic Lid,126359368,,
Sinful Gladiator's Plate Helm,Sinful Gladiator's Amulet,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Sinful Aspirant's Plate Girdle,Sinful Aspirant's Plate Legguards,Sinful Gladiator's Plate Warboots,Shadowghast Armguards,Hardened Castle Crushers,Hyperlight Band,Sinful Gladiator's Ring,Splintered Heart of Al'ar,Viscera of Coalesced Hatred,Sinful Gladiator's Shawl,Engorged Worm Smasher,Sinful Gladiator's Guard,141416935,Precious' Ribbon,
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Ritualist's Treasured Ring,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,156715493,,Tabard of the Dark Iron
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Bladedancer's Armor Kit,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,161241472,Artisan Officer's Shirt,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Sinful Aspirant's Plate Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Fleshfused Circle,Hyperlight Band,Anima Field Emitter,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,88469836,Artisan Member's Shirt,Tabard of the Explorer
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Mantle of Manifest Sins,Axe of the Deadgrove,Barricade of the Endless Empire,226377027,,
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Hardened Castle Crushers,Ritual Bone Band,Signet of the False Accuser,Bargast's Leash,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,151484032,,
Selfless Collector's GreatHelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Shadowghast Armguards,Selfless Collector's Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Gluttonous Spike,Bargast's Leash,Selfless Collector's Greatcloak,Klontzas' Precise Pummeler,Elysian Sentinel's Aegis,90998286,Irradiated Undercoat,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Gormshell Greaves,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Anima Field Emitter,Inscrutable Quantum Device,Mantle of Manifest Sins,Gorestained Cleaver,Acidslough Bulwark,74083052,,Tabard of the Lightbringer
Sapsteel Warhelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Dread Sentinel's Ebony Vambraces,Colossal Plate Gauntlets,Twisted Witherroot Band,Hyperlight Band,Blood-Spattered Scale,Macabre Sheet Music,Grim-Veiled Cape,Axe of the Deadgrove,Acidslough Bulwark,175259816,,
Darkfrost Helmet,Azure-Venom Choker,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Guilewind Stone Talons,Ritualist's Treasured Ring,Shadowghast Ring,Darkmoon Deck: Voracity,Anima Field Emitter,Drape of Twisted Loyalties,Barbed-Edge of the Stone Legion,Sylvan Whiteshield,134273486,,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Dread Sentinel's Ebony Chestplate,Waistguard of Expurged Anguish,Dread Sentinel's Ebony Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Band of the Risen Bonelord,Ritualist's Treasured Ring,Inscrutable Quantum Device,Gluttonous Spike,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,3596311,Artisan Officer's Shirt,Renowned Guild Tabard
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Twisted Witherroot Band,Macabre Sheet Music,Gluttonous Spike,Dealer Xy'exa's Cape,Amarth's Spellblade,Chyrus's Crest of Hope,178048251,,Tabard of the 7th Legion
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,247829820,Precious' Ribbon,Silvermoon City Tabard
Wing Commander's Helmet,Sinful Gladiator's Necklace,Sinful Aspirant's Plate Shoulders,Sinful Gladiator's Plate Chestguard,Dragonslayer's Brace,Sinful Gladiator's Plate Wargreaves,Muckwallow Stompers,Shadowghast Armguards,Fogweaver Gauntlets,Sinful Gladiator's Ring,Fleshfused Circle,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Relentless Brooch,Drape of Fuming Anger,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,99134096,,
Oversized Centurion Helm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Shadowghast Greaves,Warboots of Ruthless Conviction,Shieldguard's Vambraces,Hardened Castle Crushers,Ritualist's Treasured Ring,Band of the Risen Bonelord,Slimy Consumptive Organ,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sylvan Whiteshield,202177579,,Stormwind Tabard
Oversized Centurion Helm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Spare Meat Hook,Silvernote Cloak,Sinsmasher,Barricade of the Endless Empire,218613692,,Tabard of the Dark Iron
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Steelcore Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Hyperlight Band,Ritual Bone Band,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,240647995,Master Builder's Shirt,Ironforge Tabard
Shadowghast Helm,Skychime Necklace,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Selfless Collector's Legguards,Shieldguard's Warboots,Shieldguard's Vambraces,Selfless Collector's Gauntlets,Leafed Banewood Band,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Selfless Collector's Greatcloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,161241445,,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Dread Sentinel's Ebony Girdle,Dread Sentinel's Ebony Legguards,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Dread Sentinel's Ebony Grips,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Overwhelming Power Crystal,Blighted Margrave's Cloak,Axe of the Deadgrove,Kudebeh's Remarkable Targe,149163243,,Renowned Guild Tabard
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Bloodoath Signet,Ritual Commander's Ring,Blood-Spattered Scale,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,165207487,,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Ritual Bone Band,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,148208909,,Illustrious Guild Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Death God's Signet,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,153381042,,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ardent Sunstar Signet,Ritualist's Treasured Ring,Inscrutable Quantum Device,Anima Field Emitter,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,161702805,,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Sinful Gladiator's Emblem,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,191495339,,Stormwind Tabard
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,154753123,,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Hyperlight Band,Death God's Signet,Bargast's Leash,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,244022830,Captain Sanders' Shirt,Guild Tabard
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,78973088,Precious' Ribbon,Stormwind Tabard
Wrathbark Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Bladedancer's Armor Kit,Anima Field Emitter,Cloak of Enveloping Manifestations,Gorestained Cleaver,Barricade of the Endless Empire,211971142,,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Bloodoath Signet,Sanguine Vintage,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Engorged Worm Smasher,Builwark of the Stone Legion,70787323,Common White Shirt,
Oversized Centurion Helm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Selfless Collector's Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Supercollider,Barricade of the Endless Empire,67227600,Red Linen Shirt,Tabard of Brute Force
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Hyperlight Band,Gluttonous Spike,Blood-Spattered Scale,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,188634043,,
Wing Commander's Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Arachnid Cipher Ring,Fleshfused Circle,Gluttonous Spike,Pulsating Stoneheart,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,151351266,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Fleshfused Circle,Ring of Perpetual Conflict,Anima Field Emitter,Splintered Heart of Al'ar,Crest of the Legionnaire General,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,243500598,Fashionable Undershirt,Illustrious Guild Tabard
Shadowghast Helm,Azure-Venom Choker,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Guilewind Stone Talons,Sinful Aspirant's Ring,Ring of Perpetual Conflict,Sinful Aspirant's Emblem,Anima Field Emitter,Mantle of Manifest Sins,Sophisticated Bonecracker,Barricade of the Endless Empire,151727826,Red Linen Shirt,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Hyperlight Band,Arachnid Cipher Ring,Inscrutable Quantum Device,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,162957983,,Court of Harvesters Tabard
Wing Commander's Helmet,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Binding of Warped Desires,Shadowghast Greaves,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Darkmoon Deck: Indomitable,Macabre Sheet Music,Mantle of Manifest Sins,Supercollider,Barricade of the Endless Empire,87488245,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Arachnid Cipher Ring,Spare Meat Hook,Gluttonous Spike,Cowled Batwing Cloak,Sacred Sparrer's Edge,Barricade of the Endless Empire,152854233,,
Oversized Centurion Helm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Shieldguard's Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Slimy Consumptive Organ,Overwhelming Power Crystal,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,151283556,,Lightforged Tabard
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Entwined Gorger Tendril,Ritual Bone Band,Anima Field Emitter,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,142605589,Red Linen Shirt,
Casque of the Path,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Shadowghast Ring,Memory of Past Sins,Spare Meat Hook,Decadent Nathrian Shawl,Axe of the Deadgrove,Waylight Defender,176944376,,
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Chestplate of the March Warden,Shadowghast Waistguard,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Sinful Gladiator's Redoubt,175435812,Common White Shirt,Argent Crusader's Tabard
Plague Handler's Greathelm,Trailspinner Pendant,Valorous Aegis Shoulderguards,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Selfless Collector's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Shadowghast Ring,Bladedancer's Armor Kit,Gluttonous Spike,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,101065810,Precious' Ribbon,
Shadowghast Helm,Muckformed Chain Choker,Prankster's Pauldrons,Chestplate of the March Warden,Stonebark Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Twisted Witherroot Band,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,164710596,Captain Sanders' Shirt,
Shadowghast Helm,Sinful Aspirant's Necklace,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Sinful Aspirant's Plate Warboots,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Entwined Gorger Tendril,Slimy Consumptive Organ,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Guarding Cudgel of the Goliath,,185969009,,
