Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Twisted Witherroot Band,Darkmoon Deck: Indomitable,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,164607373,
Selfless Collector's GreatHelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Bloodoath Signet,Spare Meat Hook,Viscera of Coalesced Hatred,Crest of the Legionnaire General,Sinsmasher,Sylvan Whiteshield,,160031076,
Oversized Centurion Helm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Barbed-Edge of the Stone Legion,Acidslough Bulwark,Court of Harvesters Tabard,164546750,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Shadowghast Ring,Most Regal Signet of Sire Denathrius,Wakener's Frond,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Engorged Worm Smasher,Builwark of the Stone Legion,,142464177,
Wrathbark Greathelm,Valeshroud Torque,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Entwined Gorger Tendril,Ring of Perpetual Conflict,Inscrutable Quantum Device,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Aspirant's Barrier,,177403465,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Stonewrought Armplates,Fogweaver Gauntlets,Death God's Signet,Ritual Bone Band,Stone Legion Heraldry,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sinsmasher,Chyrus's Crest of Hope,,163332059,
Oversized Centurion Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Sinful Gladiator's Ring,Stone Legion Heraldry,Macabre Sheet Music,Cowled Batwing Cloak,Sinful Gladiator's Swordbreaker,Builwark of the Stone Legion,,197388812,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Dragonslayer's Brace,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Entwined Gorger Tendril,Death God's Signet,Darkmoon Deck: Indomitable,Sinful Gladiator's Insignia of Alacrity,Mantle of Manifest Sins,Sinful Gladiator's Xiphos,Shieldwall of the Breaker,Argent Crusader's Tabard,131260057,Paper Shirt
Casque of the Path,Skychime Necklace,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Bracers of the Tenebrous Retinue,Distorted Construct's Gauntlets,Twisted Witherroot Band,Ritual Commander's Ring,Master Duelist's Chit,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Sacred Sparrer's Edge,Acidslough Bulwark,Renowned Guild Tabard,196619503,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Steelcore Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Bloodoath Signet,Bargast's Leash,Darkmoon Deck: Putrescence,Mantle of Manifest Sins,Axe of the Deadgrove,Duskwarder Shield,,193382434,
Wrathbark Greathelm,Sin Stained Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Sinful Gladiator's Band,Bloodoath Signet,Gluttonous Spike,Macabre Sheet Music,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,Blood Knight Tabard,116322585,
Wrathbark Greathelm,Trailspinner Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Stonebark Girdle,Shadowghast Greaves,Selfless Collector's Warboots,Shoulderblade Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Blood-Spattered Scale,Macabre Sheet Music,Decadent Nathrian Shawl,Axe of the Deadgrove,Encrusted Canopic Lid,,197416613,Captain Sanders' Shirt
Oversized Centurion Helm,Muckformed Chain Choker,Selfless Collector's Spaulders,Breastplate of Otherworldly Influence,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Shadowghast Ring,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Gluttonous Spike,Selfless Collector's Greatcloak,Ascended Gladius of Glory,Acidslough Bulwark,Renowned Guild Tabard,197659694,
Darkfrost Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Kudebeh's Remarkable Targe,,193078308,Precious' Ribbon
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Anima Field Emitter,Gluttonous Spike,Decadent Nathrian Shawl,Sinsmasher,Acidslough Bulwark,,79572935,Artisan Member's Shirt
Oversized Centurion Helm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Chestplate of the March Warden,Sinful Gladiator's Plate Girdle,Legplates of Unholy Frenzy,Sinful Aspirant's Plate Warboots,Hellhound Cuffs,Queensguard Gauntlets,Bloodoath Signet,Entwined Gorger Tendril,Decanter of Anima-Charged Winds,Gluttonous Spike,Cowled Batwing Cloak,Sinful Gladiator's Shillelagh,Sinful Gladiator's Bulwark,Tabard of the Lightbringer,149931789,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Selfless Collector's Girdle,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Sinful Gladiator's Guard,Nightfallen Tabard,226271489,Precious' Ribbon
Darkfrost Helmet,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Shadowghast Ring,Ardent Sunstar Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Sinful Gladiator's Guard,,157755304,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Gluttonous Spike,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,198500373,Precious' Ribbon
Plague Handler's Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Shadowghast Ring,Entwined Gorger Tendril,Viscera of Coalesced Hatred,Gluttonous Spike,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,,186337053,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Signet of the False Accuser,Blood-Spattered Scale,Overwhelming Power Crystal,Sinful Gladiator's Drape,Supercollider,Sinful Gladiator's Guard,,178857745,Irradiated Undercoat
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Hardened Castle Crushers,Arachnid Cipher Ring,Ritual Bone Band,Viscera of Coalesced Hatred,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,,111752993,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Decadent Nathrian Shawl,Engorged Worm Smasher,Barricade of the Endless Empire,,198168755,
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Muckwallow Stompers,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Most Regal Signet of Sire Denathrius,Inscrutable Quantum Device,Splintered Heart of Al'ar,Crest of the Legionnaire General,Stoneborn Terrorblade,Stonewrought Gargoyles Barrier,Tabard of the Lightbringer,31370321,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Skullcleaver of the Merciless One,Acidslough Bulwark,Huojin Tabard,163630002,
Oversized Centurion Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Sinful Gladiator's Signet,Sinful Aspirant's Ring,Overwhelming Power Crystal,Viscera of Coalesced Hatred,Sinful Gladiator's Shawl,Gorestained Cleaver,Barricade of the Endless Empire,,148298860,Last Season's Shirt
Shadowghast Helm,Valeshroud Torque,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Entwined Gorger Tendril,Ritual Bone Band,Viscera of Coalesced Hatred,Darkmoon Deck: Voracity,Mantle of Manifest Sins,Gorestained Cleaver,Encrusted Canopic Lid,Warsong Battle Tabard,143044095,
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Band of the Risen Bonelord,Twisted Witherroot Band,Splintered Heart of Al'ar,Gluttonous Spike,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,,105719768,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Sinful Aspirant's Ring,Stone Legion Heraldry,Hymnal of the Path,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Shado-Pan Assault Tabard,78851325,Artisan Officer's Shirt
Oversized Centurion Helm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Sinful Gladiator's Plate Legguards,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Shadowghast Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Scryers Tabard,110365606,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Bone Band,Arachnid Cipher Ring,Bladedancer's Armor Kit,Pulsating Stoneheart,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,176729286,
Wing Commander's Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Binding of Warped Desires,Shadowghast Greaves,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Twisted Witherroot Band,Overwhelming Power Crystal,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Axe of the Deadgrove,Elysian Sentinel's Aegis,,171078772,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Selfless Collector's Legguards,Valinor's Ground Pounders,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Ring of Perpetual Conflict,Anima Field Emitter,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Gorestained Cleaver,Barricade of the Endless Empire,,192673238,Bold Yellow Shirt
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Death God's Signet,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Blood Knight Tabard,107421403,
Shadowghast Helm,Azure-Venom Choker,Selfless Collector's Spaulders,Breastplate of Brutal Dissonance,Selfless Collector's Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Dominance Guard's Band,Sanguine Vintage,Splintered Heart of Al'ar,Crest of the Legionnaire General,Sophisticated Bonecracker,Encrusted Canopic Lid,Tabard of the Ascended,132048691,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Halkias's Towering Pillars,Stone-Infused Sabatons,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Bladedancer's Armor Kit,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,176559216,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Greaves of the Rockmender,Hellhound Cuffs,Fogweaver Gauntlets,Bloodoath Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Gluttonous Spike,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,88969067,Tailored Officer's Shirt
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Shadowghast Ring,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Elysian Sentinel's Aegis,Undercity Tabard,119375365,
Plague Handler's Greathelm,Trailspinner Pendant,Bladesworn Harbinger's Pauldrons,Bladesworn Harbinger's Chestguard,Stoic Guardsman's Belt,Gormshell Greaves,Bladesworn Harbinger's Stompers,Shadowghast Armguards,Bladesworn Harbinger's Crushers,Ritual Bone Band,Signet of the False Accuser,Bladedancer's Armor Kit,Pulsating Stoneheart,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,Horde Tabard,161692477,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Sapsteel Sabatons,Steelcore Wristwraps,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Wakener's Frond,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of Brute Force,34102279,Dark Silk Shirt
Shadowghast Helm,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Stone Legion Heraldry,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the 7th Legion,163792373,Tailored Initiate's Shirt
Shadowsteel Helm,Noble's Birthstone Pendant,Shadowsteel Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Sinful Aspirant's Plate Legguards,Errant Crusader's Greaves,Sinful Aspirant's Plate Cuffs,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Sinful Gladiator's Ring,Anima Field Emitter,Slimy Consumptive Organ,Cowled Batwing Cloak,Sinful Aspirant's Sword,Sinful Aspirant's Barrier,Lightforged Tabard,241709246,
Sinful Gladiator's Plate Helm,Sinful Aspirant's Necklace,Sinful Gladiator's Plate Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Selfless Collector's Legguards,Valinor's Ground Pounders,Shadowghast Armguards,Distorted Construct's Gauntlets,Twisted Witherroot Band,Sinful Aspirant's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Renowned Guild Tabard,212626591,Master Builder's Shirt
Wing Commander's Helmet,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Shadowghast Sabatons,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Signet of the False Accuser,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Barrier of the Chosen,,84358792,
Shadowghast Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Sinful Gladiator's Ring,Gluttonous Spike,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,154395030,Antiseptic-Soaked Dressing
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Wristclamps of Remorse,Distorted Construct's Gauntlets,Twisted Witherroot Band,Ritual Bone Band,Sinful Aspirant's Relentless Brooch,Macabre Sheet Music,Drape of Inscrutable Purpose,Gorestained Cleaver,Sinful Aspirant's Barrier,,84837710,Fashionable Undershirt
Dreadguard's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Arachnid Cipher Ring,Darkmoon Deck: Indomitable,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,109226899,
Shadowghast Helm,Trailspinner Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Sapsteel Clasp,Stonewrought Legguards,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Ritual Bone Band,Blood-Spattered Scale,Macabre Sheet Music,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Encrusted Canopic Lid,Stormwind Tabard,210055845,Fashionable Undershirt
Oversized Centurion Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Band of the Risen Bonelord,Shadowghast Ring,Anima Field Emitter,Pulsating Stoneheart,Mantle of Manifest Sins,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of Ramkahen,50578310,
Selfless Collector's GreatHelm,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Selfless Collector's Legguards,Dynamo Doomstompers,Hellhound Cuffs,Selfless Collector's Gauntlets,Shadowghast Ring,Ritual Bone Band,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Acidslough Bulwark,,197140814,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Endlessly Gluttonous Greaves,Greaves of Iron Intensity,Vambraces of the Depraved Warden,Hardened Castle Crushers,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,62982,Black Swashbuckler's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Phial of Putrefaction,Crest of the Legionnaire General,Engorged Worm Smasher,Encrusted Canopic Lid,Illustrious Guild Tabard,148847795,
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Hyperlight Band,Blood-Spattered Scale,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sacred Sparrer's Edge,Chyrus's Crest of Hope,,166402155,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Decanter of Anima-Charged Winds,Slimy Consumptive Organ,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,162182888,Artisan Officer's Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Gauntlets of the Iron Furnace,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Inscrutable Quantum Device,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,Silvermoon City Tabard,166027883,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Hyperlight Band,Fleshfused Circle,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,,151608313,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,Thunder Bluff Tabard,176608692,Ebon Filigreed Doublet
Darkfrost Helmet,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Sinful Gladiator's Signet,Shadowghast Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sacred Sparrer's Edge,Acidslough Bulwark,Stormpike Battle Tabard,196923820,Precious' Ribbon
Shadowghast Helm,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Sinful Gladiator's Plate Gauntlets,Ritual Bone Band,Sinful Gladiator's Ring,Anima Field Emitter,Spare Meat Hook,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,,140030797,Sleeveless T-Shirt
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Encrusted Canopic Lid,,166165674,
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Medallion,Grim-Veiled Cape,Axe of the Deadgrove,Acidslough Bulwark,,167574843,Squire's Shirt
