Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Hardened Castle Crushers,Death God's Signet,Entwined Gorger Tendril,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,195968262,Precious' Ribbon,Stormwind Tabard
Helm of the Faceless,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Fleshfused Crushers,Death God's Signet,Ritual Bone Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Shawl of Haunted Memories,Engorged Worm Smasher,Elysian Sentinel's Aegis,83903609,Floot-Tooter's Tunic,Renowned Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Galvanized Oxxein Legguards,Muckwallow Stompers,Hellhound Cuffs,Guilewind Stone Talons,Band of the Risen Bonelord,Ritualist's Treasured Ring,Anima Field Emitter,Pulsating Stoneheart,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,148099413,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Fleshfused Circle,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,154319923,,
Sinful Gladiator's Plate Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Shadowghast Ring,Death God's Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,78393075,,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Waistguard of Expurged Anguish,Gormshell Greaves,Sinful Gladiator's Plate Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritual Bone Band,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Barricade of the Endless Empire,175409092,,Tabard of the Ascended
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Arachnid Cipher Ring,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Macabre Sheet Music,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,166409004,Black Swashbuckler's Shirt,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,172826969,,Tabard of the Ascended
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Arachnid Cipher Ring,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,165388212,Precious' Ribbon,
Shadowghast Helm,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Fleshfused Circle,Blood-Spattered Scale,Gluttonous Spike,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,186874101,,Tabard of the Wild Hunt
Diadem of Imperious Desire,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ring of Perpetual Conflict,Inscrutable Quantum Device,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,146958236,,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,177709638,,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,142251894,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Fogweaver Gauntlets,Arachnid Cipher Ring,Ritual Commander's Ring,Anima Field Emitter,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,24738305,,Court of Harvesters Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,174647654,Antiseptic-Soaked Dressing,
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Acidslough Bulwark,153749554,Fashionable Undershirt,Tabard of Summer Skies
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Pulsating Stoneheart,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,195937904,,Renowned Guild Tabard
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Pulsating Stoneheart,Blood-Spattered Scale,Mantle of Manifest Sins,Ascended Gladius of Glory,Elysian Sentinel's Aegis,36754406,,
Shadowghast Helm,Muckformed Chain Choker,Tabone's Branded Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Slimy Consumptive Organ,Bladedancer's Armor Kit,Cloak of Enveloping Manifestations,Sinsmasher,Kudebeh's Remarkable Targe,176096809,,Lightforged Tabard
Wing Commander's Helmet,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Macabre Sheet Music,Dealer Xy'exa's Cape,Barbed-Edge of the Stone Legion,Stonewrought Gargoyles Barrier,146988173,,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Aspirant's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,200770670,,Stormwind Tabard
Plague Handler's Greathelm,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Signet,Stone Legion Heraldry,Overcharged Anima Battery,Grim-Veiled Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,155331573,Pink Mageweave Shirt,Tabard of the Honorbound
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Tharatos' Charred Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,122174118,Precious' Ribbon,Tabard of the Explorer
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Hyperlight Band,Blood-Spattered Scale,Spare Meat Hook,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,127759739,,
Wing Commander's Helmet,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Selfless Collector's Warboots,Reality-Shatter Vambraces,Guilewind Stone Talons,Bloodoath Signet,Band of the Risen Bonelord,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,198319866,,
Wrathbark Greathelm,Trailspinner Pendant,Prankster's Pauldrons,Shieldguard's Breastplate,Shadowghast Waistguard,Ceremonial Parade Legguards,Muckwallow Stompers,Bitter Cold Armguards,Guilewind Stone Talons,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,115055409,Precious' Ribbon,Tabard of the Argent Dawn
Darkfrost Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Aspirant's Plate Chestplate,Sapsteel Clasp,Halkias's Towering Pillars,Errant Crusader's Greaves,Shadowghast Armguards,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Hyperlight Band,Splintered Heart of Al'ar,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,208990724,,
Shadowghast Helm,Noble's Birthstone Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Aspirant's Insignia of Alacrity,Spare Meat Hook,Sinful Gladiator's Drape,Axe of the Deadgrove,Encrusted Canopic Lid,167148197,,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,147627220,Red Linen Shirt,Orgrimmar Tabard
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,161166557,,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Ceremonial Parade Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Gorestained Cleaver,Chyrus's Crest of Hope,165259343,,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Shadowghast Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Sinful Gladiator's Badge of Ferocity,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,134245080,,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Death God's Signet,Ritual Commander's Ring,Sinful Aspirant's Medallion,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,100414051,Precious' Ribbon,Tabard of the Shattered Sun
Darkfrost Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Decanter of Anima-Charged Winds,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,161565483,Ebon Filigreed Shirt,Ironforge Tabard
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Spare Meat Hook,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,96431587,,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Gormshell Greaves,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Fallen Templar's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Engorged Worm Smasher,Stonewrought Gargoyles Barrier,160688161,Precious' Ribbon,Tabard of the Lightbringer
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,198091753,,
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Crest of the Legionnaire General,Ascended Gladius of Glory,Sinful Gladiator's Guard,103486278,Stylish Black Shirt,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fleshfused Crushers,Fleshfused Circle,Hyperlight Band,Anima Field Emitter,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,124000366,,
Sinful Gladiator's Plate Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Stompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Signet,Ritual Bone Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,"Brumdysla, Hammer of Vrorsk",Barricade of the Endless Empire,132378379,Antiseptic-Soaked Dressing,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Death God's Signet,Ritual Commander's Ring,Blood-Spattered Scale,Phial of Putrefaction,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,134547837,Precious' Ribbon,Tabard of the Argent Crusade
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Band of the Risen Bonelord,Bladedancer's Armor Kit,Sanguine Vintage,Drape of Twisted Loyalties,Axe of the Deadgrove,Chyrus's Crest of Hope,173212452,Precious' Ribbon,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Entwined Gorger Tendril,Arachnid Cipher Ring,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinsmasher,Sylvan Whiteshield,97514552,White Tuxedo Shirt,Tabard of the Wyrmrest Accord
Plague Handler's Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Shadowghast Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Engorged Worm Smasher,Encrusted Canopic Lid,189010555,,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Baetheas' Ironclad Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Ardent Sunstar Signet,Blood-Spattered Scale,Gluttonous Spike,Decadent Nathrian Shawl,Sinsmasher,Barricade of the Endless Empire,146857517,Master Builder's Shirt,
Wrathbark Greathelm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestplate,Waistguard of Expurged Anguish,Shadowghast Greaves,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,175362418,,Lightforged Tabard
Wing Commander's Helmet,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Shadowghast Breastplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Ring of Perpetual Conflict,Ritual Commander's Ring,Sinful Gladiator's Medallion,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,164020040,Artisan Officer's Shirt,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Shadowghast Ring,Stone Legion Heraldry,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,101085244,Artisan Member's Shirt,Tabard of the Tortollan Seekers
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Ceremonial Parade Legguards,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Arachnid Cipher Ring,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Crest of the Legionnaire General,Ascended Gladius of Glory,Acidslough Bulwark,156094384,,Tabard of the Ascended
Diadem of Imperious Desire,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Gristlegore Hacker,Encrusted Canopic Lid,114377098,Sleeveless T-Shirt,
Diadem of Imperious Desire,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ardent Sunstar Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Reaver of Renewed Resolve,Elysian Sentinel's Aegis,114621954,,
Shadowghast Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Band of the Risen Bonelord,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,169121051,Artisan Officer's Shirt,Tabard of the Lightbringer
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Slimy Consumptive Organ,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,166941979,,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Bloodoath Signet,Ritual Bone Band,Bargast's Leash,Bladedancer's Armor Kit,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,210013693,Red Lumberjack Shirt,Renowned Guild Tabard
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Decanter of Anima-Charged Winds,Sinful Gladiator's Drape,Engorged Worm Smasher,Barricade of the Endless Empire,124307711,Bold Yellow Shirt,Tabard of Summer Skies
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Rampaging Giant's Chestplate,Stonebark Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Anima Field Emitter,Bladedancer's Armor Kit,Grim-Veiled Cape,Axe of the Deadgrove,Barricade of the Endless Empire,106710215,Lucky Shirt,Argent Crusader's Tabard
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,127915139,Fashionable Undershirt,Army of the Light Tabard
Darkfrost Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Guilewind Stone Talons,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Phial of Putrefaction,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,185247392,Artisan Officer's Shirt,
Selfless Collector's GreatHelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Selfless Collector's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Fleshfused Circle,Decanter of Anima-Charged Winds,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Elysian Sentinel's Aegis,148149371,,Blood Knight Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Fleshfused Circle,Anima Field Emitter,Stone Legion Heraldry,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,111475591,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Entwined Gorger Tendril,Signet of the False Accuser,Sinful Aspirant's Badge of Ferocity,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinsmasher,Encrusted Canopic Lid,102528126,Fashionable Undershirt,Tabard of the Lightbringer
